account_name,subaccount_name,subaccount_address,hash,type,status,block,time,volume,fee,sender,alias,receiver,direction,delegate
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,oo5WQppchCGAJzaEq2mnvGowQPXFhP2AwmbwU7ArJy37xXmaCxD,transaction,applied,BKvAvbLRWSJSiGLyhzkrxc2GRdwexrfVLn24bfegW4P7ihjw4YU,2021-08-12T14:30:30Z,0.719500,0.069750,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,IN,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,op1CFpiLArSbQLYZbVjSXTuYHZfbh1FKK4WzYEdLYLsjjryXWEw,reveal,applied,BMRDvCAn3pGCwdvkL94UVKB3Pjwjggm57bruUa1XsNKYTGZbW3S,2021-08-16T10:54:20Z,0.000000,0.005500,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,,,OUT,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,op1CFpiLArSbQLYZbVjSXTuYHZfbh1FKK4WzYEdLYLsjjryXWEw,transaction,applied,BMRDvCAn3pGCwdvkL94UVKB3Pjwjggm57bruUa1XsNKYTGZbW3S,2021-08-16T10:54:20Z,0.439000,0.005500,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,OUT,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,oooWrxWxpYzTCit7fZCH9sNzQAS9U44gauAw8J3zBAQwCpax95V,transaction,applied,BM44r4euKqihiYiZivSKyVhVESxABuWxBwQDz321ZKjRxetkLhg,2021-08-16T14:27:20Z,0.363750,0.005500,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,IN,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,ooD3cEEbGm3H9pW46YmHGYRm96YhZQXBZVxrWd4ek9uDMak3Dfb,transaction,applied,BMTWnLjdvooUnfHTunvyPxf8gjwRdbZA7nZ2mpDvQxrhW8HdqSK,2021-08-17T13:35:20Z,0.352750,0.005500,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,OUT,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,oo6CowDdzrMWFmZKXFv1XXR8NYFfECfvGU1e68xvp6piZPK8VLo,transaction,applied,BLzCWRL9D7ixKyVPURxJEhNV8cjmY9eGskjmx3eCbLUP4BT1yT9,2021-08-24T08:22:26Z,0.347250,0.005500,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,IN,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,ooaTwddxLaM4ZURqBvqEGWqufzgzhkAwVmfG9a3SSw6GGCFVAgD,transaction,applied,BKt6a6SuvB17uj9YLnbX3TD3k3dEpcFujofr8zyBxPLVDRUYv8X,2021-08-25T13:53:16Z,0.341750,0.005500,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,OUT,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,onsm1TTpxaMAaQtxiaEvXBGEDk3RRsJjvqSXGwauAsycNR1uiq6,transaction,applied,BKrwztZoPXUFG21mWTwXV4Kfp2uGJmrCDYR2WmbowBs8PbG5gc3,2021-08-26T12:22:46Z,0.336250,0.005500,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,IN,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,onmrCjPbzihvsUi32Qh61zxiADtehJ3w6Ur3ANCbfNgtGCgUoT1,transaction,applied,BLTdFCwqWFxfRiBuMK3hNRjmFoyXqPHxBYi8MA777seSp7FWqoH,2021-09-03T14:10:08Z,0.330750,0.005500,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,OUT,
ledger,nano:x-1:staking-1,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,ont1NQzb4kQPoSbMU7WyKoGCiLRSgwoFXsedXVu5xpp7K592ZaH,transaction,applied,BLQftJnYQwrvsMKDc7EEekCRrzLfVzZWtPoBfYWDpwDmaJqm9pA,2021-09-08T10:18:04Z,0.325250,0.005500,tz1Rx4cKtfFJdS3rS9aRXQZT2NGruiBDPz15,,tz1S1ayWDiHzmL6zFNnY1ivvUkEgDcH88cjx,IN,
