date,blockchain,account_name,subaccount_name,subaccount_address,type,direction,tx_index,tx_hash,token_name,token_id,contract_address,symbol,block_hash,block_number,method_id,from_address,to_address,amount,fees
2025-07-31 01:49:42,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,OUT,6,0xa3849f12e08df981dc2c6c33b5fa49a6bdb5adbd85e2194b3e46512239e1de66,Wrapped BTC,,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,0x9ba22e6d465d5204f313f55000790ded841e5d2d9d202b54e969ecbcf2b07f7b,363338379,,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0xad6cea45f98444a922a2b4fe96b8c90f0862d2f4,0.00060821,0.000003586632
2025-07-30 23:02:16,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,OUT,3,0x081051bd96ddb09b2582bc6a3b1ba62b245dd28eec315e05d08c42c4eea4fc43,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x9a571426442fa617b9f53f10d9a9a995523af283df958966e70ceb435083cfd5,363298130,,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0x2df1c51e09aecf9cacb7bc98cb1742757f163df7,20,0.00000078036
2025-07-30 22:59:48,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,OUT,2,0x652ef64e4b0f42154f3d9c3c65e65385575b439c7259b8ecf5bcd4706cc680ca,USD₮0,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USD₮0,0x38dcf726e60977fc1dcf5851e31e2951848bc255f36ca6e475b461845b5a3bff,363297534,,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0x360e68faccca8ca495c1b759fd9eee466db9fb32,20,0.00000244657
2025-07-30 22:59:48,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,IN,2,0x652ef64e4b0f42154f3d9c3c65e65385575b439c7259b8ecf5bcd4706cc680ca,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x38dcf726e60977fc1dcf5851e31e2951848bc255f36ca6e475b461845b5a3bff,363297534,,0x360e68faccca8ca495c1b759fd9eee466db9fb32,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,20.001064,0.00000244657
2025-07-29 20:19:31,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,OUT,20,0x7ffc71f2b4831b2ac9aba652658fcecaf44625bfb8184b59f74ab04591200a2a,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x19429b4f330f3968fb04b1595df710b9d74de79bd1f2810d25deaaad0ad28307,362913064,,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0x7fcdc35463e3770c2fb992716cd070b63540b947,5,0.000009010034
2025-07-29 19:57:42,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,IN,1,0xed65696cfcfd7907b4800df5f3a988c2fef4b74f2802bbbf7c0232048ceeec55,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x0a498fbddef3327f0bda17ced19a636a62e935c00b69023f747127e78bc7fa8c,362907817,,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0.005559,0.00000319696
2025-07-29 19:56:53,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,IN,7,0xb57f1e3f30e265d42b43ce477c88f80bb09c77503aa00e95dd32d8d51483d84f,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0xcb5714b716e7fa2e0e323f1117a7446d1112a40cea8820e9748566aa125164da,362907623,,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0.061634,0.000003357692
2025-07-29 19:56:13,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,IN,3,0x0b7ff95523cc5fefd005d390b125dd63cec13b167aab48ed1d549a28817ec312,USD₮0,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USD₮0,0x0944de8a02ee9658c79f4ca3fd917ba8c9ddd7e0be9c8ef1cc6178a39394186f,362907462,,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0.078086,0.000003608122
2025-07-29 19:55:28,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,IN,2,0x88974c4e9f0c69b67a201568e20989af1e8f9dfffc9f09270a4c9508834e0df1,USD Coin,,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0x609106d8d83262dda51d1c9e99badcac98e65c94f024bf526e0143f02cbbee1a,362907285,,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0.087592,0.000003625188
2025-07-29 03:36:17,arbitrum,metamask,phone:wallet-2,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,erc-20,OUT,5,0xab4d1d75f8a94b03ac770a37be379c47ba1e2e3ddc5347e92e6594c872807042,USD₮0,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USD₮0,0x4e5f60b0becf5198ac1bc5ad17136a0d5e6fe473147667e9190b6dfab1e17dda,362671981,,0xd3b29c94a67cfa949fed7dd1474b71d006fa0a2a,0x5969efdde3cf5c0d9a88ae51e47d721096a97203,72,0.000002460388
